GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1990-01-27,1,0,1,NYR
1990-01-30,0,2,2,NJD
1990-02-01,1,1,2,CHI
1990-02-03,0,2,2,CGY
1990-02-06,0,1,1,CGY
1990-02-08,0,0,0,WIN
1990-02-10,0,1,1,PIT
1990-02-12,0,0,0,TOR
1990-02-14,2,1,3,DET
1990-02-15,0,1,1,MNS
1990-02-17,2,3,5,QUE
1990-02-19,1,0,1,WSH
1990-02-21,1,2,3,MNS
1990-02-24,0,2,2,VAN
1990-02-28,1,2,3,EDM
1990-03-02,0,2,2,WIN
1990-03-04,0,1,1,WIN
1990-03-05,0,0,0,CGY
1990-03-07,1,1,2,MTL
1990-03-10,1,2,3,PIT
1990-03-12,0,2,2,NYR
1990-03-14,1,2,3,BUF
1990-03-17,1,2,3,BOS
1990-03-22,0,1,1,NYI
1990-10-04,2,1,3,NYI
1990-10-06,0,0,0,VAN
1990-10-09,0,1,1,VAN
1990-10-11,1,4,5,EDM
1990-10-13,2,2,4,BOS
1990-10-14,0,1,1,STL
1990-10-17,1,2,3,MNS
1990-10-19,1,0,1,HFD
1990-10-23,0,2,2,CGY
1990-10-26,0,1,1,WIN
1990-10-28,0,2,2,WIN
1990-10-30,1,1,2,NYI
1990-10-31,1,0,1,NYR
1990-11-02,1,1,2,WSH
1990-11-04,0,1,1,CHI
1990-11-08,1,1,2,DET
1990-11-10,1,1,2,EDM
1990-11-14,1,1,2,BUF
1990-11-17,0,0,0,PIT
1990-11-20,1,2,3,NJD
1990-11-22,0,2,2,CGY
1990-11-24,0,3,3,MTL
1990-11-25,1,1,2,QUE
1990-11-27,0,1,1,DET
1990-11-29,1,1,2,STL
1990-12-01,0,1,1,TOR
1990-12-05,1,1,2,WIN
1990-12-08,0,2,2,WIN
1990-12-11,2,0,2,NYR
1990-12-13,0,0,0,CGY
1990-12-15,1,4,5,EDM
1990-12-18,0,1,1,EDM
1990-12-20,1,1,2,CGY
1990-12-22,0,2,2,VAN
1990-12-27,0,2,2,PHI
1990-12-29,1,0,1,MTL
1990-12-31,0,2,2,MNS
1991-01-02,0,0,0,NYR
1991-01-03,3,0,3,NYI
1991-01-05,0,2,2,TOR
1991-01-06,0,1,1,CHI
1991-01-08,0,2,2,HFD
1991-01-10,0,4,4,BUF
1991-01-12,1,1,2,VAN
1991-01-14,1,2,3,NJD
1991-01-16,0,2,2,HFD
1991-01-17,1,1,2,BOS
1991-01-25,1,1,2,VAN
1991-01-26,3,2,5,VAN
1991-01-30,0,2,2,NJD
1991-02-02,1,2,3,VAN
1991-02-04,0,3,3,DET
1991-02-05,0,0,0,PHI
1991-02-08,0,1,1,BUF
1991-02-09,0,1,1,STL
1991-02-12,0,2,2,CGY
1991-02-14,0,2,2,EDM
1991-02-16,0,1,1,BOS
1991-02-18,1,2,3,WSH
1991-02-20,1,1,2,QUE
1991-02-22,1,4,5,WIN
1991-02-24,1,2,3,WIN
1991-02-26,0,3,3,PIT
1991-02-28,0,1,1,WIN
1991-03-02,0,3,3,WIN
1991-03-05,0,3,3,WSH
1991-03-07,1,1,2,PIT
1991-03-09,0,2,2,QUE
1991-03-10,0,3,3,MTL
1991-03-12,0,3,3,PHI
1991-03-14,0,1,1,CHI
1991-03-16,0,2,2,CGY
1991-03-17,0,2,2,VAN
1991-03-20,0,4,4,TOR
1991-03-23,0,3,3,CGY
1991-03-24,0,1,1,EDM
1991-03-26,2,0,2,EDM
1991-03-28,1,1,2,MNS
1991-10-04,0,2,2,WIN
1991-10-06,0,0,0,EDM
1991-10-08,0,1,1,EDM
1991-10-10,0,0,0,CGY
1991-10-12,0,2,2,WIN
1991-10-28,0,1,1,DET
1991-10-30,1,1,2,HFD
1991-10-31,1,1,2,BOS
1991-11-02,2,2,4,TOR
1991-11-07,0,0,0,VAN
1991-11-09,0,2,2,EDM
1991-11-11,0,0,0,WIN
1991-11-12,1,0,1,VAN
1991-11-14,0,0,0,BUF
1991-11-16,0,0,0,DET
1991-11-19,0,2,2,SJS
1991-11-21,1,0,1,NYR
1991-11-23,3,1,4,SJS
1991-11-26,1,3,4,TOR
1991-11-28,0,3,3,CGY
1991-11-30,0,1,1,NJD
1991-12-03,1,1,2,SJS
1991-12-05,0,2,2,CHI
1991-12-07,0,2,2,QUE
1991-12-12,1,0,1,WIN
1991-12-14,1,2,3,VAN
1991-12-17,0,1,1,MNS
1991-12-21,1,0,1,DET
1991-12-26,1,2,3,SJS
1991-12-28,1,3,4,EDM
1991-12-29,0,0,0,CGY
1991-12-31,0,1,1,VAN
1992-01-02,0,0,0,EDM
1992-01-04,1,2,3,PHI
1992-01-07,0,1,1,PIT
1992-01-09,1,0,1,PHI
1992-01-10,0,2,2,WSH
1992-01-12,0,2,2,NJD
1992-01-14,0,1,1,SJS
1992-01-16,0,1,1,WSH
1992-01-22,0,0,0,MNS
1992-01-23,0,2,2,STL
1992-01-25,0,2,2,CGY
1992-01-28,1,1,2,STL
1992-01-30,0,0,0,NYR
1992-02-01,1,1,2,CHI
1992-02-04,0,1,1,NYI
1992-02-06,0,3,3,HFD
1992-02-08,2,0,2,PIT
1992-02-09,0,1,1,BUF
1992-02-11,0,1,1,STL
1992-02-13,0,0,0,CHI
1992-02-15,0,3,3,WSH
1992-02-17,2,2,4,BOS
1992-02-19,1,1,2,EDM
1992-02-21,1,2,3,CGY
1992-02-23,0,3,3,WIN
1992-02-25,0,1,1,VAN
1992-02-29,1,3,4,MTL
1992-03-03,0,1,1,PHI
1992-03-04,0,3,3,SJS
1992-03-07,1,2,3,PIT
1992-03-09,0,1,1,TOR
1992-03-11,0,0,0,HFD
1992-03-14,0,1,1,MTL
1992-03-15,0,1,1,BOS
1992-03-17,0,1,1,WIN
1992-03-19,0,0,0,BUF
1992-03-21,2,1,3,CGY
1992-03-26,1,0,1,CGY
1992-03-27,0,3,3,WIN
1992-03-29,0,0,0,EDM
1992-04-12,0,4,4,VAN
1992-04-14,0,0,0,VAN
1993-01-06,0,2,2,TBL
1993-01-08,2,0,2,WIN
1993-01-10,0,2,2,CHI
1993-01-12,0,1,1,OTT
1993-01-14,0,0,0,NJD
1993-01-16,0,1,1,WIN
1993-01-19,0,1,1,EDM
1993-01-21,0,2,2,VAN
1993-01-23,0,0,0,NYR
1993-01-26,0,2,2,SJS
1993-01-28,0,1,1,CGY
1993-01-30,0,0,0,CHI
1993-02-02,0,0,0,QUE
1993-02-03,0,0,0,MTL
1993-02-09,0,2,2,EDM
1993-02-11,0,2,2,DET
1993-02-13,0,0,0,WSH
1993-02-15,0,1,1,VAN
1993-02-17,1,4,5,MNS
1993-02-18,0,0,0,CHI
1993-02-20,0,1,1,WSH
1993-02-22,1,3,4,TBL
1993-02-25,0,0,0,STL
1993-02-27,0,0,0,TOR
1993-03-02,2,0,2,CGY
1993-03-04,0,4,4,OTT
1993-03-06,1,2,3,EDM
1993-03-09,0,2,2,NYR
1993-03-11,1,1,2,PIT
1993-03-15,1,2,3,BUF
1993-03-16,1,2,3,WIN
1993-03-18,1,0,1,NYI
1993-03-20,0,1,1,STL
1993-03-24,0,0,0,VAN
1993-03-26,1,0,1,EDM
1993-03-28,0,0,0,WIN
1993-03-29,2,2,4,DET
1993-03-31,0,2,2,TOR
1993-04-01,0,2,2,PHI
1993-04-03,0,0,0,MNS
1993-04-06,0,0,0,CGY
1993-04-08,0,1,1,SJS
1993-04-10,1,1,2,SJS
1993-04-13,0,0,0,VAN
1993-04-15,1,2,3,VAN
1993-10-06,0,0,0,VAN
1993-10-09,2,4,6,DET
1993-10-10,0,2,2,SJS
1993-10-12,1,2,3,NYI
1993-10-14,0,2,2,EDM
1993-10-16,1,3,4,CGY
1993-10-19,0,0,0,FLA
1993-10-20,1,2,3,TBL
1993-10-22,1,1,2,WSH
1993-10-24,1,1,2,NYR
1993-10-26,0,0,0,NYI
1993-10-27,0,2,2,DET
1993-10-29,1,2,3,WIN
1993-11-03,1,1,2,NJD
1993-11-06,0,4,4,PIT
1993-11-09,0,1,1,CGY
1993-11-10,0,0,0,VAN
1993-11-13,0,2,2,STL
1993-11-18,0,1,1,TOR
1993-11-20,0,1,1,STL
1993-11-21,0,1,1,DAL
1993-11-25,1,3,4,QUE
1993-11-27,0,0,0,MTL
1993-11-30,2,2,4,WIN
1993-12-02,0,2,2,ANA
1993-12-04,0,0,0,TBL
1993-12-08,0,2,2,FLA
1993-12-11,0,2,2,STL
1993-12-13,1,1,2,OTT
1993-12-14,0,0,0,PIT
1993-12-17,0,0,0,BUF
1993-12-18,0,0,0,TOR
1993-12-20,2,0,2,CGY
1993-12-23,0,0,0,DAL
1993-12-26,0,0,0,ANA
1993-12-28,1,2,3,VAN
1993-12-31,0,1,1,DET
1994-01-01,1,2,3,TOR
1994-01-04,0,4,4,QUE
1994-01-08,0,0,0,DET
1994-01-11,0,1,1,SJS
1994-01-12,2,2,4,HFD
1994-01-15,2,1,3,NJD
1994-01-16,1,1,2,PHI
1994-01-18,0,2,2,DAL
1994-01-24,1,2,3,CGY
1994-01-25,0,2,2,WIN
1994-01-27,1,0,1,NYR
1994-01-29,0,1,1,ANA
1994-01-31,0,0,0,VAN
1994-02-02,1,0,1,EDM
1994-02-05,1,1,2,CGY
1994-02-09,0,1,1,CHI
1994-02-11,2,3,5,ANA
1994-02-12,0,0,0,WSH
1994-02-14,0,2,2,BOS
1994-02-18,0,1,1,PHI
1994-02-19,0,2,2,SJS
1994-02-21,2,0,2,TOR
1994-02-23,0,0,0,DAL
1994-02-25,1,0,1,EDM
1994-02-26,1,0,1,CGY
1994-02-28,0,1,1,MTL
1994-03-02,1,1,2,HFD
1994-03-03,0,1,1,BOS
1994-03-06,0,0,0,CHI
1994-03-09,0,0,0,CHI
1994-03-12,0,0,0,BUF
1994-03-15,1,3,4,OTT
1994-03-16,0,0,0,ANA
1994-03-19,0,2,2,SJS
1994-03-20,2,0,2,SJS
1994-03-23,1,0,1,VAN
1994-03-25,0,1,1,EDM
1994-03-27,0,2,2,VAN
1994-03-30,0,0,0,ANA
1994-04-02,1,1,2,EDM
1994-04-03,0,3,3,EDM
1994-04-05,0,1,1,SJS
1994-04-07,0,0,0,STL
1994-04-09,0,1,1,WIN
1995-01-20,1,1,2,TOR
1995-01-22,0,2,2,EDM
1995-01-24,0,1,1,DAL
1995-01-26,1,0,1,STL
1995-01-28,0,0,0,WIN
1995-01-29,0,1,1,CHI
1995-02-04,0,1,1,DET
1995-02-05,0,1,1,ANA
1995-02-07,0,1,1,STL
1995-02-11,0,1,1,TOR
1995-02-12,0,1,1,DET
1995-02-15,0,0,0,DAL
1995-02-17,0,0,0,SJS
1995-02-18,1,1,2,VAN
1995-02-20,0,1,1,VAN
1995-02-23,1,1,2,CGY
1995-02-25,0,0,0,EDM
1995-02-28,0,0,0,CHI
1995-03-04,0,1,1,VAN
1995-03-06,0,1,1,DAL
1995-03-09,0,0,0,CHI
1995-03-11,0,0,0,WIN
1995-03-13,1,1,2,TOR
1995-03-14,0,0,0,DET
1995-03-16,0,0,0,STL
1995-03-18,0,2,2,TOR
1995-03-20,2,1,3,STL
1995-03-21,0,2,2,ANA
1995-03-25,0,0,0,SJS
1995-03-26,0,2,2,SJS
1995-03-28,0,3,3,CGY
1995-03-29,0,0,0,VAN
1995-04-01,2,0,2,WIN
1995-04-03,0,2,2,EDM
1995-04-06,1,0,1,DAL
1995-04-07,0,2,2,CGY
1995-04-09,0,1,1,ANA
1995-04-12,0,0,0,CGY
1995-04-16,0,0,0,SJS
1995-04-17,0,1,1,CGY
1995-04-19,0,0,0,EDM
1995-04-21,0,1,1,EDM
1995-04-23,0,1,1,ANA
1995-04-25,0,1,1,DET
1995-04-28,0,0,0,SJS
1995-04-30,1,1,2,ANA
1995-05-02,0,0,0,WIN
1995-05-03,0,1,1,CHI
1995-10-07,0,2,2,COL
1995-10-10,0,1,1,CHI
1995-10-12,1,3,4,VAN
1995-10-15,0,0,0,VAN
1995-10-18,0,0,0,PHI
1995-10-20,0,4,4,WSH
1995-10-21,0,1,1,PIT
1995-10-23,0,0,0,MTL
1995-10-26,0,1,1,OTT
1995-10-28,1,1,2,TOR
1995-10-31,0,0,0,CGY
1995-11-02,1,1,2,NYR
1995-11-04,0,1,1,NJD
1995-11-07,0,1,1,STL
1995-11-08,0,2,2,DAL
1995-11-11,1,1,2,PIT
1995-11-13,1,2,3,ANA
1995-11-14,1,1,2,DET
1995-11-16,1,5,6,NYI
1995-11-18,0,0,0,FLA
1995-11-21,0,0,0,PHI
1995-11-22,0,2,2,NYI
1995-11-24,0,0,0,BOS
1995-11-26,0,0,0,FLA
1995-11-27,0,0,0,TBL
1995-11-30,0,1,1,WSH
1995-12-02,0,0,0,DAL
1995-12-06,1,2,3,WIN
1995-12-09,0,0,0,STL
1995-12-11,0,1,1,CGY
1995-12-13,0,2,2,OTT
1995-12-16,0,3,3,TOR
1995-12-20,1,0,1,VAN
1995-12-22,0,0,0,SJS
1995-12-23,0,0,0,COL
1995-12-27,0,2,2,ANA
1995-12-29,1,0,1,EDM
1995-12-31,0,0,0,ANA
1996-01-03,1,2,3,WIN
1996-01-05,1,3,4,SJS
1996-01-06,1,2,3,SJS
1996-01-08,0,2,2,DAL
1996-01-10,0,1,1,TOR
1996-01-12,0,1,1,DET
1996-01-14,0,1,1,CHI
1996-01-16,0,2,2,CGY
1996-01-22,0,0,0,NYR
1996-01-23,0,0,0,NJD
1996-01-25,0,1,1,HFD
1996-01-27,1,3,4,ANA
1996-01-31,0,3,3,HFD
1996-02-01,0,1,1,SJS
1996-02-03,0,0,0,CGY
1996-02-06,0,0,0,CHI
1996-02-08,0,1,1,TOR
1996-02-10,0,0,0,SJS
1996-02-13,0,0,0,DET
1996-02-19,0,1,1,BOS
1996-02-21,1,0,1,EDM
1996-02-23,0,1,1,COL
1996-02-24,0,0,0,STL
1996-02-26,0,1,1,WIN
1996-02-29,1,0,1,VAN
1996-03-03,0,1,1,EDM
1996-03-05,0,0,0,FLA
1996-03-07,0,2,2,CGY
1996-03-09,2,1,3,HFD
1996-03-12,0,0,0,CGY
1996-03-15,1,2,3,SJS
1996-03-17,0,1,1,ANA
1996-03-18,1,1,2,LAK
1996-03-20,0,1,1,DAL
1996-03-22,0,0,0,ANA
1996-03-24,1,0,1,DET
1996-03-26,0,1,1,PIT
1996-03-28,1,2,3,NJD
1996-03-31,0,0,0,DET
1996-04-03,1,1,2,COL
1996-04-04,0,0,0,TOR
1996-04-14,0,0,0,CHI
1996-10-05,0,0,0,BOS
1996-10-06,0,1,1,FLA
1996-10-08,0,1,1,FLA
1996-10-10,1,0,1,DAL
1996-10-12,0,1,1,MTL
1996-10-14,1,1,2,CGY
1996-10-16,0,2,2,PIT
1996-10-18,0,1,1,STL
1996-10-20,1,0,1,TBL
1996-10-23,0,1,1,WSH
1996-10-25,1,1,2,FLA
1996-10-27,1,3,4,BUF
1996-10-29,1,0,1,FLA
1996-10-30,0,2,2,NJD
1996-11-02,1,0,1,BOS
1996-11-04,0,1,1,TBL
1996-11-06,0,0,0,NYI
1996-11-09,0,1,1,WSH
1996-11-11,1,1,2,VAN
1996-11-13,0,0,0,PHI
1996-11-16,1,1,2,PIT
1996-11-18,0,1,1,CGY
1996-11-21,0,0,0,EDM
1996-11-23,0,0,0,VAN
1996-11-26,0,0,0,PHX
1996-11-27,0,1,1,COL
1996-12-01,1,1,2,MTL
1996-12-04,0,1,1,PHI
1996-12-06,2,2,4,TOR
1996-12-07,1,0,1,TOR
1996-12-09,0,3,3,PHX
1996-12-11,0,1,1,NYI
1996-12-13,0,2,2,BUF
1996-12-16,1,1,2,HFD
1996-12-18,0,3,3,LAK
1996-12-21,0,3,3,MTL
1996-12-22,0,1,1,FLA
1996-12-26,0,0,0,OTT
1996-12-27,0,0,0,ANA
1996-12-30,2,0,2,DAL
1996-12-31,0,0,0,TBL
1997-01-02,0,1,1,NYI
1997-01-04,0,4,4,OTT
1997-01-06,0,0,0,COL
1997-01-08,0,1,1,TBL
1997-01-09,0,0,0,WSH
1997-01-12,0,2,2,NJD
1997-01-13,0,0,0,NYI
1997-01-21,0,0,0,EDM
1997-01-22,0,2,2,WSH
1997-01-25,0,3,3,PIT
1997-01-27,0,0,0,CHI
1997-02-01,0,1,1,PHI
1997-02-02,0,0,0,BOS
1997-02-05,0,4,4,HFD
1997-02-08,0,1,1,NYI
1997-02-09,0,1,1,FLA
1997-02-13,0,1,1,STL
1997-02-15,0,0,0,CHI
1997-02-17,0,2,2,NJD
1997-02-19,0,0,0,NJD
1997-02-21,1,0,1,HFD
1997-02-23,0,0,0,PHI
1997-03-01,0,0,0,DET
1997-03-03,0,1,1,SJS
1997-03-06,1,1,2,LAK
1997-03-07,0,1,1,ANA
1997-03-09,0,2,2,SJS
1997-03-12,1,0,1,WSH
1997-03-14,0,0,0,OTT
1997-03-17,1,0,1,OTT
1997-03-19,1,0,1,MTL
1997-03-21,1,0,1,DET
1997-03-24,1,1,2,PIT
1997-03-27,0,0,0,NJD
1997-03-29,0,1,1,HFD
1997-04-01,0,0,0,BUF
1997-04-03,1,0,1,BOS
1997-04-04,1,0,1,BUF
1997-04-07,0,2,2,PHI
1997-04-10,0,2,2,PHI
1997-04-11,0,0,0,TBL
1997-10-03,0,0,0,NYI
1997-10-05,0,1,1,LAK
1997-10-08,0,1,1,EDM
1997-10-09,0,0,0,CGY
1997-10-11,3,2,5,VAN
1997-10-14,0,0,0,PIT
1997-10-15,0,1,1,OTT
1997-10-18,0,1,1,STL
1997-10-20,0,0,0,CAR
1997-10-22,0,0,0,CHI
1997-10-24,1,0,1,TBL
1997-10-26,0,2,2,ANA
1997-10-28,0,1,1,DAL
1997-10-30,0,1,1,NYI
1997-11-03,0,1,1,EDM
1997-11-05,1,2,3,COL
1997-11-07,1,0,1,DAL
1997-11-12,0,1,1,NJD
1997-11-14,0,0,0,PIT
1997-11-16,0,0,0,COL
1997-11-18,0,1,1,FLA
1997-11-19,0,1,1,TBL
1997-11-21,1,2,3,CAR
1997-11-22,0,0,0,PIT
1997-11-25,0,0,0,VAN
1997-11-26,0,0,0,NYI
1997-11-28,1,0,1,BUF
1997-11-30,0,0,0,FLA
1997-12-02,1,0,1,WSH
1997-12-05,0,1,1,PHI
1997-12-06,0,1,1,MTL
1997-12-08,0,1,1,PHX
1997-12-10,0,0,0,CGY
1997-12-12,0,0,0,FLA
1997-12-16,0,0,0,NJD
1997-12-17,0,0,0,FLA
1997-12-20,0,1,1,TBL
1997-12-21,0,0,0,BUF
1997-12-23,0,3,3,TBL
1997-12-26,0,0,0,BUF
1997-12-28,1,1,2,BOS
1997-12-31,0,0,0,TBL
1998-01-03,2,0,2,WSH
1998-01-06,0,2,2,CAR
1998-01-08,0,2,2,WSH
1998-01-12,0,3,3,TOR
1998-01-14,0,0,0,NJD
1998-01-20,0,1,1,STL
1998-01-22,0,1,1,PHI
1998-01-24,1,2,3,NJD
1998-01-26,0,1,1,WSH
1998-01-29,0,1,1,OTT
1998-01-31,0,1,1,BOS
1998-02-02,0,1,1,SJS
1998-02-04,0,1,1,ANA
1998-02-05,0,0,0,LAK
1998-02-07,0,1,1,PHX
1998-02-26,0,3,3,TOR
1998-02-28,0,0,0,PHI
1998-03-02,0,0,0,BUF
1998-03-04,2,1,3,FLA
1998-03-07,1,0,1,NJD
1998-03-09,1,0,1,NJD
1998-03-11,1,2,3,SJS
1998-03-12,0,0,0,MTL
1998-03-14,0,1,1,BOS
1998-03-16,0,4,4,OTT
1998-03-18,0,1,1,MTL
1998-03-21,0,2,2,DET
1998-03-22,2,1,3,PHI
1998-03-25,0,2,2,OTT
1998-03-26,0,0,0,CAR
1998-03-28,0,1,1,PIT
1998-03-30,0,1,1,TBL
1998-04-01,1,0,1,BOS
1998-04-04,0,0,0,NYI
1998-04-05,0,1,1,CHI
1998-04-07,1,1,2,MTL
1998-04-11,0,1,1,DET
1998-04-14,0,0,0,WSH
1998-04-15,1,1,2,NYI
1998-04-18,0,1,1,PHI
1998-10-09,0,0,0,PHI
1998-10-10,0,1,1,MTL
1998-10-12,0,1,1,STL
1998-10-16,0,1,1,NJD
1998-10-17,1,1,2,PIT
1998-10-20,0,1,1,EDM
1998-10-22,0,0,0,NYI
1998-10-24,0,1,1,PHI
1998-10-27,0,0,0,BUF
1998-10-30,0,1,1,CAR
1998-11-03,0,0,0,NJD
1998-11-04,0,0,0,MTL
1998-11-07,1,1,2,TOR
1998-11-10,0,2,2,TBL
1998-11-11,0,1,1,FLA
1998-11-13,0,2,2,BOS
1998-11-18,0,1,1,ANA
1998-11-19,0,1,1,LAK
1998-11-21,0,0,0,SJS
1998-11-25,0,0,0,BUF
1998-11-27,0,1,1,PIT
1998-11-29,1,2,3,NSH
1998-12-01,1,2,3,FLA
1998-12-02,1,0,1,NYI
1998-12-05,0,0,0,OTT
1998-12-07,0,1,1,TOR
1998-12-09,0,1,1,COL
1998-12-11,0,0,0,BUF
1998-12-14,0,3,3,CGY
1998-12-16,1,2,3,NJD
1998-12-19,0,2,2,TOR
1998-12-23,0,0,0,CAR
1998-12-26,0,0,0,CAR
1998-12-30,0,0,0,PHX
1998-12-31,0,2,2,COL
1999-01-02,0,0,0,STL
1999-01-04,0,1,1,SJS
1999-01-06,0,0,0,NJD
1999-01-07,0,0,0,WSH
1999-01-10,1,1,2,TBL
1999-01-13,0,2,2,NYI
1999-01-15,0,0,0,CHI
1999-01-16,0,0,0,MTL
1999-01-19,0,1,1,OTT
1999-01-21,0,0,0,FLA
1999-01-26,0,3,3,WSH
1999-01-28,0,0,0,CAR
1999-01-30,0,1,1,DET
1999-02-01,0,0,0,WSH
1999-02-04,1,2,3,VAN
1999-02-07,0,0,0,BOS
1999-02-12,0,0,0,CAR
1999-02-14,0,0,0,DET
1999-02-15,0,5,5,NSH
1999-02-17,0,0,0,MTL
1999-02-19,0,1,1,PIT
1999-02-21,0,0,0,EDM
1999-02-22,0,1,1,CGY
1999-03-22,0,0,0,TBL
1999-03-24,0,0,0,FLA
1999-03-27,0,0,0,PHI
1999-03-29,1,0,1,NYI
1999-04-02,0,0,0,ANA
1999-04-04,0,0,0,NJD
1999-04-05,0,2,2,PHI
1999-04-08,0,0,0,CHI
1999-04-09,0,0,0,DAL
1999-04-12,0,1,1,TBL
1999-04-15,0,0,0,OTT
1999-04-18,0,1,1,PIT
